THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2024.06,Nha khoa teennie clinic ung ho quy ho tro sinh vien,Marketing chạy Quảng cáo,5.000.000,Biến phí,Chi phí bán hàng
2024.06,dây đeo đi trg(tt đủ),Marketing chạy Quảng cáo,13.500.000,Biến phí,Chi phí bán hàng
2024.06,KOL A Huy đi trường Hutech,Marketing chạy Quảng cáo,5.000.000,Biến phí,Chi phí bán hàng
2024.06,"Củ sạc hoco,Cáp chuyển 3.5 ra type C,standee, Chân standee,ổ điện nối dài,Vít vặn",Marketing chạy Quảng cáo,842.000,Biến phí,Chi phí bán hàng
2024.06,"Xăng xe,Tiền ăn đi trường",Marketing chạy Quảng cáo,1.594.000,Biến phí,Chi phí bán hàng
2024.06,MKT offline,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2024.06,KOL A Phương đi trường,Marketing chạy Quảng cáo,5.000.000,Biến phí,Chi phí bán hàng
2024.06,Gói SEO Băng Tâm,Marketing chạy Quảng cáo,14.416.667,Biến phí,Chi phí bán hàng
2024.06,mua ladi page,Marketing chạy Quảng cáo,1.960.000,Biến phí,Chi phí bán hàng
2024.06,"In thẻ cứng(Hutech, NKH)",Marketing chạy Quảng cáo,833.333,Biến phí,Chi phí bán hàng
2024.06,Phần mềm Adobe(MKT),Marketing chạy Quảng cáo,496.667,Biến phí,Chi phí bán hàng
2024.06,Chi phí đi trường ngày 11/6,Marketing chạy Quảng cáo,597.000,Biến phí,Chi phí bán hàng
2024.06,Số 5 kỳ Đồng,Chi phí Mặt bằng,95.527.500,Định phí,Chi phí QLDN
2024.06,Điện kỳ đồng,Điện + Nước,18.407.457,Định phí,Chi phí hành chính
2024.06,Nước kỳ đồng,Điện + Nước,1.566.000,Định phí,Chi phí hành chính
2024.06,BH NV,Bảo hiểm,24.989.867,Định phí,Chi phí QLDN
2024.06,bằng BS Huân,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2024.06,thuê vp,Chi phí Mặt bằng,8.119.333,Định phí,Chi phí QLDN
2024.06,wf,Mua đồ hành chính,715.000,Biến phí,Chi phí hành chính
2024.06,Cho hàng tháng,Mua đồ hành chính,5.033.333,Biến phí,Chi phí hành chính
2024.06,lương cổ đông,Lương,51.666.667,Định phí,Chi phí QLDN
2024.06,lương bs,Lương,118.727.911,Định phí,Chi phí QLDN
2024.06,% bs nhận,KPI,537.079.273,Biến phí,Chi phí bán hàng
2024.06,lương các bp khác,Lương,294.525.008,Định phí,Chi phí QLDN
2024.06,% các bp khác nhận,KPI,104.668.444,Biến phí,Chi phí bán hàng
2024.06,vật liệu,Tiền vật liệu,4.100.000,Biến phí,Chi phí giá vốn
2024.06,mua miếng nhựa ép hàm duy trì,Tiền vật liệu,930.000,Biến phí,Chi phí giá vốn
2024.06,thun chuỗi Teennie,Tiền vật liệu,11.400.000,Biến phí,Chi phí giá vốn
2024.06,Thuốc tê,Tiền vật liệu,31.520.000,Biến phí,Chi phí giá vốn
2024.06,tien giay chup phim,Tiền vật liệu,1.416.667,Biến phí,Chi phí giá vốn
2024.06,Thanh Ngọc T5,Tiền vật liệu,18.772.000,Biến phí,Chi phí giá vốn
2024.06,vật tư Teennie,Tiền vật liệu,7.900.000,Biến phí,Chi phí giá vốn
2024.06,mua vật liệu Teennie(sáp chỉnh nha),Tiền vật liệu,1.000.000,Biến phí,Chi phí giá vốn
2024.06,mua vật liệu trám,Tiền vật liệu,1.540.000,Biến phí,Chi phí giá vốn
2024.06,khí cụ,Tiền vật liệu,25.900.000,Biến phí,Chi phí giá vốn
2024.06,Mua ghế + bàn Bông,Mua sắm tài sản,1.180.000,Chi phí khác,Chi phí khác
2024.06,Mua máy xông tinh dầu,Mua sắm tài sản,1.120.000,Chi phí khác,Chi phí khác
2024.06,cọc bàn làm việc phòng điều trị,Mua sắm tài sản,833.333,Chi phí khác,Chi phí khác
2024.06,"2 ổ cứng HDD 12T,Dây 3.5 ra 3.5",Mua sắm tài sản,2.715.000,Chi phí khác,Chi phí khác
2024.06,tiền bàn phòng điều trị,Mua sắm tài sản,1.666.667,Chi phí khác,Chi phí khác
2024.06,Mua ipad cho sale,Mua sắm tài sản,25.800.000,Chi phí khác,Chi phí khác
2024.06,ghế anh phòng Hiền,Mua sắm tài sản,890.000,Chi phí khác,Chi phí khác
2024.06,chi tiền màn hình bàn tư vấn,Mua sắm tài sản,11.333.333,Chi phí khác,Chi phí khác
2024.06,tiền bàn phòng tv,Mua sắm tài sản,2.950.000,Chi phí khác,Chi phí khác
2024.06,mua màn hình quảng cáo,Mua sắm tài sản,7.333.333,Chi phí khác,Chi phí khác
2024.06,máy cạo vôi răng,Mua sắm tài sản,9.000.000,Chi phí khác,Chi phí khác
2024.06,cho phường mượn,Mua sắm tài sản,33.333.333,Chi phí khác,Chi phí khác
2024.06,mua ổ cắm điện,Mua sắm tài sản,135.000,Chi phí khác,Chi phí khác
2024.06,Mua thêm ghế phòng họp+phòng HCNS+Mua chuột + USB phòng HCNS,Mua sắm tài sản,589.000,Chi phí khác,Chi phí khác
2024.06,Trích thưởng nhân viên cuối năm,Quỹ thưởng tổng cuối năm,8.250.887,Định phí,Chi phí khác
2024.06,Trích quỹ tất niên,Quỹ thưởng tổng cuối năm,10.000.000,Định phí,Chi phí khác
2024.06,Mua đồ workshop đào tạo,Đào tạo,683.333,Chi phí khác,Chi phí khác
2024.06,thuê địa điểm + đồ ăn ngày học  quản lí,Đào tạo,1.526.667,Chi phí khác,Chi phí khác
2024.06,Quỹ Team buiding,Quỹ thưởng tổng cuối năm,10.000.000,Định phí,Chi phí khác
2024.07,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2024.07,Mua đồ hành chính,Hành chính MKT,31.324.003,Biến phí,Chi phí bán hàng
2024.07,bãi xe nv,Tiền thuê xe,2.546.667,Định phí,Chi phí hành chính
2024.07,điện+nước+wf,Điện + Nước,21.138.485,Định phí,Chi phí hành chính
2024.07,Cp tiếp khách,Tiếp khách,20.000.000,Định phí,Chi phí hành chính
2024.07,tặng phẩm khách,Tặng phẩm khách,58.647.333,Biến phí,Chi phí bán hàng
2024.07,MKT chạy quảng cáo,Marketing chạy Quảng cáo,265.000.000,Biến phí,Chi phí bán hàng
2024.07,"Cp sửa chữa, bảo trì",Sửa chữa,42.507.499,Định phí,Chi phí hành chính
2024.07,Cộng tác viên,Cộng tác viên,0,Biến phí,Chi phí bán hàng
2024.07,Thưởng gián tiếp,Quỹ thưởng gián tiếp,6.966.667,Biến phí,Chi phí bán hàng
2024.07,Đi trường,Đi trường,15.000.000,Định phí,Chi phí bán hàng
2024.07,Hành chính MKT,Hành chính MKT,18.403.934,Biến phí,Chi phí bán hàng
2024.07,Hoa hòng gth,Hoa hồng giới thiệu,3.000.000,Biến phí,Chi phí bán hàng
2024.07,TikTok,Tiktok,7.500.000,Biến phí,Chi phí bán hàng
2024.07,SEO,SEO,13.750.000,Biến phí,Chi phí bán hàng
2024.07,% của NV,KPI,666.336.656,Biến phí,Chi phí bán hàng
2024.07,Phí cà thẻ,Phí cà thẻ,6.633.953,Biến phí,Chi phí bán hàng
2024.07,Lương,Lương,456.943.665,Định phí,Chi phí QLDN
2024.07,Chi phí MB,Chi phí Mặt bằng,103.691.333,Định phí,Chi phí QLDN
2024.07,Bảo hiểm,Bảo hiểm,24.989.867,Định phí,Chi phí QLDN
2024.07,Thuê bằng bs,Thuê bằng,31.000.000,Định phí,Chi phí QLDN
2024.07,"chi phí cho quận, phường",Mua đồ hành chính,6.200.000,Biến phí,Chi phí hành chính
2024.07,mẫu hàm Teennie,Tiền vật liệu,353.000,Biến phí,Chi phí giá vốn
2024.07,mua thun Teennie,Tiền vật liệu,13.350.000,Biến phí,Chi phí giá vốn
2024.07,mua mắc cài,Tiền vật liệu,39.424.000,Biến phí,Chi phí giá vốn
2024.07,vật liệu TEENNIE,Tiền vật liệu,4.140.000,Biến phí,Chi phí giá vốn
2024.07,mua KIN,Tiền vật liệu,6.400.000,Biến phí,Chi phí giá vốn
2024.07,Mua hộp đựng kềm(teennie),Tiền vật liệu,530.000,Biến phí,Chi phí giá vốn
2024.07,công nợ Thanh Ngọc,Tiền vật liệu,28.679.000,Biến phí,Chi phí giá vốn
2024.07,vis chỉnh nha,Tiền vật liệu,13.500.000,Biến phí,Chi phí giá vốn
2024.07,"keo nâng khớp, lò xo, mc răng 6, sáp chỉnh nha",Tiền vật liệu,9.420.000,Biến phí,Chi phí giá vốn
2024.07,mũi đốt nướu Teennie,Tiền vật liệu,113.000,Biến phí,Chi phí giá vốn
2024.07,khay tinh chỉnh của Kay Trần,Tiền vật liệu,810.000,Biến phí,Chi phí giá vốn
2024.07,công nợ 3D,Tiền vật liệu,44.301.600,Biến phí,Chi phí giá vốn
2024.07,Mắc cài t7,Tiền vật liệu,36.750.000,Biến phí,Chi phí giá vốn
2024.07,Khí cụ,Tiền vật liệu,24.050.000,Biến phí,Chi phí giá vốn
2024.07,Quỹ thưởng,Quỹ thưởng tổng cuối năm,30.000.000,Định phí,Chi phí khác
2024.07,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2024.07,Mua sắm tài sản,Mua sắm tài sản,9.788.333,Chi phí khác,Chi phí khác
2024.07,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,15.700.000,Định phí,Chi phí khác
2024.07,Giới thiệu nhân sự,Tiền thưởng nóng + liên hoan,2.000.000,Định phí,Chi phí khác
2024.07,đào tạo nhân sự,Đào tạo,10.000.000,Chi phí khác,Chi phí khác
2024.08,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2024.08,Mua đồ hành chính,Mua đồ hành chính,21.479.834,Biến phí,Chi phí hành chính
2024.08,bãi xe nv,Tiền thuê xe,2.760.000,Định phí,Chi phí hành chính
2024.08,điện+nước+wf,Điện + Nước,21.064.082,Định phí,Chi phí hành chính
2024.08,Cp tiếp khách,Tiếp khách,12.927.334,Định phí,Chi phí hành chính
2024.08,tặng phẩm khách,Tặng phẩm khách,54.958.667,Biến phí,Chi phí bán hàng
2024.08,MKT chạy quảng cáo,Marketing chạy Quảng cáo,297.000.000,Biến phí,Chi phí bán hàng
2024.08,"Cp sửa chữa, bảo trì",Sửa chữa,28.831.999,Định phí,Chi phí hành chính
2024.08,Cộng tác viên,Cộng tác viên,10.000.000,Biến phí,Chi phí bán hàng
2024.08,Thưởng gián tiếp,Quỹ thưởng gián tiếp,,Biến phí,Chi phí bán hàng
2024.08,Đi trường,Đi trường,15.000.000,Định phí,Chi phí bán hàng
2024.08,Hành chính MKT,Hành chính MKT,30.306.667,Biến phí,Chi phí bán hàng
2024.08,Hoa hòng gth,Hoa hồng giới thiệu,10.000.000,Biến phí,Chi phí bán hàng
2024.08,TikTok,Tiktok,7.000.000,Biến phí,Chi phí bán hàng
2024.08,SEO,SEO,13.750.000,Biến phí,Chi phí bán hàng
2024.08,% của NV,KPI,582.871.882,Biến phí,Chi phí bán hàng
2024.08,Phí cà thẻ,Phí cà thẻ,5.742.503,Biến phí,Chi phí bán hàng
2024.08,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,12.000.000,Định phí,Chi phí hành chính
2024.08,Lương,Lương,467.596.426,Định phí,Chi phí QLDN
2024.08,Chi phí MB,Chi phí Mặt bằng,103.246.833,Định phí,Chi phí QLDN
2024.08,Bảo hiểm,Bảo hiểm,25.311.867,Định phí,Chi phí QLDN
2024.08,Thuê bằng bs,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2024.08,"chi phí cho quận, phường",Mua đồ hành chính,39.100.000,Biến phí,Chi phí hành chính
2024.08,thuế,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2024.08,dung dịch vệ sinh dụng cụ,Tiền vật liệu,7.670.000,Biến phí,Chi phí giá vốn
2024.08,Mua thun,Tiền vật liệu,20.000.000,Biến phí,Chi phí giá vốn
2024.08,sáp nha khoa,Tiền vật liệu,450.000,Biến phí,Chi phí giá vốn
2024.08,mua thuốc Effegan,Tiền vật liệu,1.962.000,Biến phí,Chi phí giá vốn
2024.08,mũi đốt nướu,Tiền vật liệu,5.760.000,Biến phí,Chi phí giá vốn
2024.08,Mua máy đo huyết áp,Tiền vật liệu,1.133.333,Biến phí,Chi phí giá vốn
2024.08,mũi khoan,Tiền vật liệu,6.400.000,Biến phí,Chi phí giá vốn
2024.08,Mua pin+phụ kiện máy chụp cận chóp,Tiền vật liệu,6.244.000,Biến phí,Chi phí giá vốn
2024.08,mua keo gắn mc Teennie,Tiền vật liệu,930.000,Biến phí,Chi phí giá vốn
2024.08,Thanh Ngọc,Tiền vật liệu,28.191.000,Biến phí,Chi phí giá vốn
2024.08,minivis,Tiền vật liệu,26.400.000,Biến phí,Chi phí giá vốn
2024.08,vật liệu,Tiền vật liệu,19.859.667,Biến phí,Chi phí giá vốn
2024.08,Quỹ thưởng,Quỹ thưởng tổng cuối năm,34.116.667,Định phí,Chi phí khác
2024.08,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2024.08,Mua sắm tài sản,Mua sắm tài sản,14.786.667,Chi phí khác,Chi phí khác
2024.08,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,13.500.000,Định phí,Chi phí khác
2024.08,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2024.08,đào tạo nhân sự,Đào tạo,5.128.333,Chi phí khác,Chi phí khác
2024.09,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2024.09,Mua đồ hành chính,Mua đồ hành chính,19.857.669,Biến phí,Chi phí hành chính
2024.09,bãi xe nv,Tiền thuê xe,2.709.333,Định phí,Chi phí hành chính
2024.09,điện+nước+wf,Điện + Nước,20.344.614,Định phí,Chi phí hành chính
2024.09,Cp tiếp khách,Tiếp khách,18.078.667,Định phí,Chi phí hành chính
2024.09,tặng phẩm khách,Tặng phẩm khách,23.500.000,Biến phí,Chi phí bán hàng
2024.09,MKT chạy quảng cáo,Marketing chạy Quảng cáo,250.000.000,Biến phí,Chi phí bán hàng
2024.09,"Cp sửa chữa, bảo trì",Sửa chữa,20.112.400,Định phí,Chi phí hành chính
2024.09,Cộng tác viên,Cộng tác viên,10.000.000,Biến phí,Chi phí bán hàng
2024.09,Thưởng gián tiếp,Quỹ thưởng gián tiếp,10.000.000,Biến phí,Chi phí bán hàng
2024.09,Đi trường,Đi trường,43.520.000,Định phí,Chi phí bán hàng
2024.09,Hành chính MKT,Hành chính MKT,62.042.667,Biến phí,Chi phí bán hàng
2024.09,Hoa hòng gth,Hoa hồng giới thiệu,12.000.000,Biến phí,Chi phí bán hàng
2024.09,TikTok,Tiktok,17.000.000,Biến phí,Chi phí bán hàng
2024.09,SEO,SEO,13.750.000,Biến phí,Chi phí bán hàng
2024.09,% của NV,KPI,639.365.807,Biến phí,Chi phí bán hàng
2024.09,Phí cà thẻ,Phí cà thẻ,7.481.700,Biến phí,Chi phí bán hàng
2024.09,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,12.130.000,Định phí,Chi phí hành chính
2024.09,Lương,Lương,467.554.232,Định phí,Chi phí QLDN
2024.09,Chi phí MB,Chi phí Mặt bằng,102.086.833,Định phí,Chi phí QLDN
2024.09,Bảo hiểm,Bảo hiểm,25.311.573,Định phí,Chi phí QLDN
2024.09,Thuê bằng bs,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2024.09,"chi phí cho quận, phường",Mua đồ hành chính,40.033.333,Biến phí,Chi phí hành chính
2024.09,thanh toán thun Teennie,Tiền vật liệu,17.800.000,Biến phí,Chi phí giá vốn
2024.09,"Lấy khâu + tube + nâng khớp, hàm duy trì",Tiền vật liệu,22.700.000,Biến phí,Chi phí giá vốn
2024.09,mua kềm,Tiền vật liệu,6.900.000,Biến phí,Chi phí giá vốn
2024.09,công nợ morelli T6,Tiền vật liệu,37.764.000,Biến phí,Chi phí giá vốn
2024.09,hàm duy trì,Tiền vật liệu,8.460.000,Biến phí,Chi phí giá vốn
2024.09,mua kềm Teennie,Tiền vật liệu,36.343.000,Biến phí,Chi phí giá vốn
2024.09,"thanh toán khâu Teennie 7,8,9",Tiền vật liệu,62.175.000,Biến phí,Chi phí giá vốn
2024.09,Nhận hộp nhựa đựng mẫu hàm,Tiền vật liệu,425.000,Biến phí,Chi phí giá vốn
2024.09,Mua kềm,Tiền vật liệu,6.375.000,Biến phí,Chi phí giá vốn
2024.09,Thanh Ngọc,Tiền vật liệu,25.387.000,Biến phí,Chi phí giá vốn
2024.09,tt mắc cài,Tiền vật liệu,36.750.000,Biến phí,Chi phí giá vốn
2024.09,khí cụ,Tiền vật liệu,21.000.000,Biến phí,Chi phí giá vốn
2024.09,nhập sáp nha khoa,Tiền vật liệu,760.000,Biến phí,Chi phí giá vốn
2024.09,tiền kin,Tiền vật liệu,7.345.000,Biến phí,Chi phí giá vốn
2024.09,Quỹ thưởng,Quỹ thưởng tổng cuối năm,30.000.000,Định phí,Chi phí khác
2024.09,Dự trù phát sinh,Tiền dự trù phát sinh,0,Định phí,Chi phí khác
2024.09,Mua sắm tài sản,Mua sắm tài sản,32.551.667,Chi phí khác,Chi phí khác
2024.09,Thưởng nóng+liên hoan,Tiền thưởng nóng + liên hoan,19.624.000,Định phí,Chi phí khác
2024.09,Giới thiệu nhân sự,Hoa hồng giới thiệu,0,Biến phí,Chi phí bán hàng
2024.09,đào tạo nhân sự,Đào tạo,949.333,Chi phí khác,Chi phí khác
2024.10,Tổng hợp,Mua đồ hành chính,0,Biến phí,Chi phí hành chính
2024.10,Mua đồ hành chính,Mua đồ hành chính,17.836.667,Biến phí,Chi phí hành chính
2024.10,bãi xe nv,Tiền thuê xe,4.299.000,Định phí,Chi phí hành chính
2024.10,điện+nước+wf,Điện + Nước,19.317.944,Định phí,Chi phí hành chính
2024.10,Cp tiếp khách,Tiếp khách,11.124.999,Định phí,Chi phí hành chính
2024.10,tặng phẩm khách,Tặng phẩm khách,40.500.000,Biến phí,Chi phí bán hàng
2024.10,MKT chạy quảng cáo,Marketing chạy Quảng cáo,295.000.000,Biến phí,Chi phí bán hàng
2024.10,"Cp sửa chữa, bảo trì",Sửa chữa,20.440.000,Định phí,Chi phí hành chính
2024.10,Cộng tác viên,Cộng tác viên,0,Biến phí,Chi phí bán hàng
2024.10,Thưởng gián tiếp,Quỹ thưởng gián tiếp,0,Biến phí,Chi phí bán hàng
2024.10,Đi trường,Đi trường,9.040.000,Định phí,Chi phí bán hàng
2024.10,Hành chính MKT,Hành chính MKT,42.374.334,Biến phí,Chi phí bán hàng
2024.10,Hoa hòng gth,Hoa hồng giới thiệu,10.000.000,Biến phí,Chi phí bán hàng
2024.10,TikTok,Tiktok,0,Biến phí,Chi phí bán hàng
2024.10,SEO,SEO,13.750.000,Biến phí,Chi phí bán hàng
2024.10,% của NV,KPI,640.282.732,Biến phí,Chi phí bán hàng
2024.10,Phí cà thẻ,Phí cà thẻ,7.424.379,Biến phí,Chi phí bán hàng
2024.10,"Tiếp khách pK(grab, chi phí khác)",Tiếp khách,4.054.667,Định phí,Chi phí hành chính
2024.10,Lương,Lương,489.506.372,Định phí,Chi phí QLDN
2024.10,Chi phí MB,Chi phí Mặt bằng,114.689.097,Định phí,Chi phí QLDN
2024.10,Bảo hiểm,Bảo hiểm,25.845.760,Định phí,Chi phí QLDN
2024.10,Thuê bằng bs+bằng y tá Châu,Thuê bằng,25.000.000,Định phí,Chi phí QLDN
2024.10,"chi phí cho quận, phường",Mua đồ hành chính,11.700.001,Biến phí,Chi phí hành chính
2024.10,thuế,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
